owner,amount
0x2f61cd8f256ef199ce0cd3094bdce77f1b7e91f5,4022.766805683851
0x6937e47b58fc759b2d4c919fe4d784ee922a5a7c,918.0629762290272
0xc64f6bded0de386f6225675039927e9b8119c372,415.66601567359317
0x5f4843686fda64ab4613a7928bcdc522d6e4d92c,265.88179115052594
0x96d7b01cc25b141520c717fa369844d34ff116ec,2814.310929710409
0x579b2ee935b5e975ecbfb227601748c9c2b02b6d,136.9672408165441
0x2bc2a348e826766b4282b41e6a17bb3556a806dc,416.06547430117115
0xc289eb1d212a7d3429b7d855afd64d640f3f5daf,203.08284091909
0x58b2d48ee2d6ebe7802029e0c0018f18e8391a99,921.259805748718
0x33ce6dba115e3508181aa756f176eb2dcc4d86e2,260.9997868275579
0x0654dab395fc4eae96e64a1d3094258096b190ce,1612.5623384694147
0x60fdf15fb3da6b42b27d83ccdb437c68fe096426,157.4510529941312
0xb0fc68f8be03a1278225d65223589b168a5d02bb,904.0024781580528
0xabffa3ea7dee44381125fefab9d0756af12d719c,176.61826729475504
0x0f1f1c9550f28116089d6f8086782663dbea8ec6,268.139714204353
0xa79513cb7a5b15e3bea7c7d18235755852a02cfe,441.79981004382773
0x6dac11e610af437d5de246beab73f51c57b2dba7,1187.3354955765544
0xb66a00e7f232089fc65ee50f328b870f7c20280d,1667.0831045173427
0x6d0fe795672d9f38b0df5561f0ab826f915617aa,493.3578404432408
0x16c5f6b99268a8626a5f001c305be3117d05f29a,922.4856101762979
0x5f9c523cf889f3a2bbe0c4bbfe4c101ece2aad7d,144.17345980135858
0xf41f9e5d4144edb967eab99bb23add3764e5bd80,646.9474487923429
0xb83178e0408359e50c45c4f1f5ae1f3caf96d333,441.9379997896766
0x3d6ba1ea28d659b3ad7eb229be21fcb7121cd06a,482.37601728195585
0x16f9023b42737fcf8fb042643825c8b54e7ec4cf,900.249382935416
0xb2f77b0a233c936abb00ec2c0f003dfb084e7d29,184.12390780554193
0x2ed070ebdc172cb2882e53c3cb993c02bd1bb347,142.17490941108377
0x23fcc9a3e16c29531ea24fc462b1ffcfa389b784,226.98951640012794
0xe9c13f769a3520d9dbf5988b002133f856254655,180.2705400197579
0xc4281a7cddaaa69b3a2cd0eb512a7eed33e83e99,213.3336110140413
0x720d8790666bd40b9ca289cbe73cb1334f0ae7e3,16683.410151235497
0x438679ece13edb95add18ed02ddbf5e2418ff730,4524.871620390244
0x1481ab8d36f78a0031fd0427fca9f655f8358880,863.0591373148523
0x32b4484e06f8e79246525c4da10086cabfedefdb,138.33190723979072
0x8eaf8ce90a6d466ba67665226554852ca468043d,443.96459104992533
0xd9910e2fd1c9f3062798f04e78bafaf29d0c11c3,2330.0672120856057
0x16d85d4aab0038d2c82eadf786a7a770c9e02989,251.61506463084467
0x23ee98f49ed1f7cda803a8fd4e8975d30af83401,263.2336844643511
0xa00b56152f91eb5b9fa1edd6c8122b3674f5081d,409.4880451991685
0xffe9084994ebbdf3706c067981aa5edce7988775,241.6569633443696
0x850803239d61c30760687bf4c7a1828193183533,205.4085226019919
0x779bff7f26eaf01c4c120b1995625b3ef6e2b4c2,351.4106647413681
0x0e3c564bd6415519a9b347dd9a21c99f9bc53e8f,309.55333761101923
0xbce0a3ade425f95c2003e8eda312cad6cfbdf894,1150.3625155851194
0x72c44204bbb3b4940bb8509c7152d32c350eeb00,181.4527184817632
0xd0d05d167258d469ee46f83265834f875494569d,2288.3591381919964
0xf2cc1e2712b509abdf757740879cc77205ce6320,223.96483470496688
0xe6a31f1e82a9e2b9a7aae5bda83b2de66807d913,1316.9990389507416
0x7e746aaafe4cf6c156983a1afca99a6fc2787655,865.9047929415334
0x4a2d087c8ab904c3e34ed20722471b9a80c63d70,2246.609545431122
0x0378ae6fe3761ff2bd7e0dd8e77b86c9c4ed3780,698.251926324643
0xbdd5866ad47433433652f3d4297bc2bf2ad2f8a3,5108.012942664496
0x3ce37278de6388532c3949ce4e886f365b14fb56,3447.2654015155717
0x82f61083de1ba93266acf3e5e1e485aeb9d6722f,235.14099973460745
0x4d2118f4dad7af81da3095b6c1967d40e060ac1a,178.7125890807374
0xf7946cbbd0cebe30dc3244994c13ff120d3c1112,641.4015392439691
0x2d43cac52670e78347224c98646bfedfa4185245,293.3171769789613
0x9c8bbf766192a3e92dc81c6bb661e6df313afdbd,459.5611798250717
0x1ffe7272c212c65081149a48f31f128e663df73a,274.1825079832495
0xc38c5f97b34e175ffd35407fc91a937300e33860,2507.370568560209
0x52ae18dd7948b9712e98340889405b15a95288b7,199.5114996959425
0x433495a507ec7308598c9356686a5f0b3768d6c2,806.1526888945377
0x1de6f40450b582dd72266d5f57f06ecac902bb46,240.97756926537892
0x207322fdbd9ff6ab93dcfe3dffafed39bf261f8c,5856.465673073386
0xda2658e00bf1fb2a49e1c3d5e196f64858ca3563,1865.3266938971522
0x231cc48d1cfe18d26eee013b01331e4b93bc21aa,211.3360566819218
0xe8a0d727b757128e263ac8446ca07fa613017967,1309.414326402794
0x8927a4f28433554e793efa0373ad7222bc93e83a,264.6489514401863
0x012a9a6c8969c8fe7d50d94b78a55870a0fdf63c,194.8614191014955
0x6bf9f2dd61b4929c5d5c9f24d7498792694c95b4,299.23146464513
0x61e35a476e10e4744ef3c051942bbd56620fc2ae,3627.919113959138
0xcef94778f8d8ebe2b4e5791bcc05c49aed41162d,1100.4645580474337
0x4ce34a79ad190f2e1546b14a70c0fe84bb947792,477.50157725425777
0x1e82525d052d83755923608eae2093c8a95946fa,364.86139184014223
0xe179cb960198687e93b088eb9cecd8f532b87390,691.1925314290246
0x8a6284128c76fc553dab209731685075d55f4b67,479.0278872275935
0x651bbd829a7cbd32f35dfc099cbde1e04789393c,6493.640088208224
0x34f389b2508ace81bbf4697b7f3cd02e03439845,3437.3898301236563
0x673d140eed36385cb784e279f8759f495c97cf03,5052.618691526795
0xe300918626157dfc50efb4e26afd7ab3116c38b8,158.58043493964604
0x6b18d2799c804251e307b9f80c130c637674eac2,3152.011902920215
0x6a6632e76e79cd550f2d4bab2428dca471edbe2c,657.4811410475239
0x5ca416ed9be68c35d52fea1fd576f5d68089b24f,137.89341925566202
0x60e8bfe783554b0ceafb78ae338febfd925c2e26,672.5991641661902
0xee87f393d15d186159f94ca047a1faf400d65008,335.14138006308684
0x837e6242392e990d77f384629965be02006a68c1,157.03891599311868
0x7df999fedb0f4bee8004b6bfa0e73631bfe912f9,448.2479492363521
0x464e3de17aa6ebd3ee4679f11f2050087508cb3d,230.87560883769558
0x4114c9380404ae5f13c50fbc7c82c95fcc483aef,252.8420090721413
0x81b74adc3307a9f4370075de0e561ea49b1703ef,726.7659866801184
0x911f79e255ea67b0195233b63cb4d1e319587d6f,1151.4362998519362
0xe84207288893eb3b3c34de5f70485abc37ece81e,475.5565955470163
0x7ee300ec74f7af0304a9038381ea3dcf3aee940d,633.9593606424594
0xd2d4402d896efe2fb11d4011093378501d833a74,279.54250552413475
0x0b5bb61b923f29e7fa1784257d6989f8145caa32,493.8356400842711
0x592faedca9282e8a2b2e9f38f5af7ca3227d2928,199.25815310897417
0xdc93df205780375435759809a573073e0215a8ab,218.002598761873
0xa2e51db8e24e6dfffafba4e86d4691b815eb8192,9213.49638729781
0xad8a56d684c980ec28ee0e3203b68b6366b94d1c,157.04449773972306
0xf31f0ebeb746cce429c9b2001f80d50065275ab4,178.65469057246784
0x46578c80011e6abac70f3074ca7d76c4eb577fc0,298.73322798168215
0xb5bca00745b910f6eea216ee8690ccdb1a349b49,599.937237376599
0x8666a670bc82274dc7d3812c95a39e4d293a2f32,6077.109347473393
0x4d1ed3f18eb8602d2fd55eaac3a94204f0565f5c,437.5730956180728
0x9aadc018adc0fa53efefa5d853f25561ec26e2ba,832.2966982500892
0xa78ff81a508e7a5b2df9984c13e21736aa10e5f8,432.78987906342707
0x7cf5e59bf27813bf3d3179b1299feb2c00cad12c,565.5935052909949
0x61b3e5b1d24197a82f6c32fac4b1d6627908f35f,2097.3021158580696
0x81e9b64d6497bbdfaaba0fbd840f67f17e56bfb5,415.7044694232953
0x314d2d0856d67e29d6242d573a5fde464275a879,1242.2775405423963
0x5f60cded9f331add8c270958167afc435fd2f00b,185.95977216057713
0x0dfc572aa1661276fda8b28fdd0f9ac1f00832ed,3890.850154586265
0xbad487baa8e349272d0f3bf1578870f2647072f3,2666.9699045779416
0xac01ea337757b16432cbae8de547e732efe26360,874.6686388961601
0x230a6a3dcfbfada0a5ba31ba18710f657096dcff,2836.315501585958
0x0e6dd395e30699162f1116bc126601ebe77c93b3,1782.3756436853348
0xf8bbb2e63ac07277485f211e13558852c91444e6,1613.3288048435336
0x9543669687f980227cd9ac0ffebfeb223b832d38,1137.860514392477
0x6af06250b0ce26d0a270ab720882e6c3446e9a40,196.98708552815458
0x5f41e95d5c0ad89a4da89728d1d8a2a085af5cdb,1461.0016538823174
0xd08f4a3ec4ae05080bed374a2947562b520e1dfb,472.6482095218144
0x708b52e6c27ad53cbdf3c17f3e8b5b5561dfcadb,481.212053853152
0x2b78936b2002352450c76316e45f135048a0eceb,204.31713053332754
0x5553c28b79842eeaf2d69f93006c41945929361d,207.7976917258691
0x25aff4fe8597b521ccef397ac00701a9999fba95,332.0782650206989
0xff816f3230f6dd81fa1bcc1211422a5bd4d91bbb,243.61184223374062
0x2fee17f575fa65c06f10ea2e63dbbc50730f145d,1579.9576153268342
0x40591aa2b172a0d11f43d7df7ba69f58a1d0c4f8,203.43155317670625
0x0eb6f244adb7e20ff63ffe8049e5064446a335b1,470.21945102730785
0xdbddbc936556798d78566a195801406a42dc36ce,4018.4364352605785
0x03265f1b43a3a631b1dac557dccdeff6885be43e,2682.3165880219112
0xb2ad1a2b637256df2c48340fbfc4773594a532d4,185.08131947319723
0x06cce15922587e6fb66182d3f0a0828bcc2de2bd,3061.067384459171
0xd777ac6ef59bbbf49432b4e204e2d6b9e82e5f47,216.45584400801891
0x704d676dc69bc9585d3f0e99ad8530bea86630a1,660.186777065014
0x235c0ef605fb19fa1f8d32ca52ef337bb50ef6f8,5057.151455522017
0xbd1f40079651ae35593f0cd53c3f68aa97f8d762,506.7513045145599
0x2ac492ad3c69dc5e0cefe9b103e2d75d2ec2eab1,3527.8886281319724
0xbc7a5eaea2d9bc190bfe3f1e8e35ae113438cd2f,168.89475711979478
0xede1ea333f6ba14e03264ec490f0d42bdddf5cff,2240.3805380799076
0xce9ca394da21d541e349c6016ba0e60ac6995d58,1653.6124488749836
0x7bddbf1b5343a2413762ff0c59ef4f4532f022e1,215.4054923991739
0x893453a20e4711b282d363428a3141fa3e15cfd2,199.66894010971464
0x6db8da3e269b1a1b5b68c567e910165110d240a4,324.8465416327794
0x5aea111f6f1e65ffc4d3b31f3320405d3f294f05,422.4219540534656
0xae01a0a38315b0874a28b7ee3bc6f62ce84edaf8,259.63943355515187
0x9efab56eab79027d49d81bde2690ab64620864fa,3907.4399839884354
0x25b20190a8f9df50b8db485774529443ce842c88,892.6514489280864
0xdaae17874ecc862c40275119f1620ba199456f2a,227.14803608406345
0x4ddffb210ccf95fe41160b218c41da6e1c408d12,3424.5543221602998
0x631c9ad8d4443226fe53210d954c09299224fba0,153.16167680958347
0x3122e7e461e324b184d7efe9456a04aad6799667,187.7226048071991
0xd6109521e5453f0f4cb4fe73cdcace04fe1936ad,8683.182840250063
0xaa7d83dc5c2b32f9e4201f846fe5ba0852662581,7288.593942572774
0xad3b0337e5e9332afe3e7a8b4972da04f5cc0fc0,458.8467868234708
0x3d266cc3b08e072b837380232964f464235d3429,210.64770870738272
0x984e3a672be28a815594fe7694b4fbedce24a262,434.2510928610752
0xb702c96be402e96fabd4266c5a1b495702fec0a0,3139.4956707626166
0x527e28b02c7e2125b0c61d13d968870425264d83,410.85481994238717
0x748c88d9db2dab5343881e659ea59621ad38364f,221.4335497935673
0x5cd43fb0b95c8c91cf4321639c48d1d953a52448,1213.5188891470175
0x3e87de11a46261dae0667c52aea7d10cafacb448,359.6965149493912
0x155bdbdaac9bba68c62199b5f912d53ef74ec563,5476.846952676289
0x4d05a1a25a1a0c5bec126bcdda2ec6f917d5ec9f,1308.7752746738377
0xd78b95b10a1619731cfedbb5841781e7d08f3a28,240.86265232363806
0x02cbe134e3a73bb512f3b9bfd931e44c53f844dc,2769.0637196903504
0x8904bbe5efc8cb71e4cc0fcd4d1a1c66028c605e,4871.698178973848
0xadc9e79ed0f27ce6ac08c7a31592cde4c039b22e,1258.175224822223
0x347d6935b45b911298ac0bc4ddecd9b2444bfc7f,1466.2937787470642
0xd0b9ea47c34bf90a6207f1f22fe87caa4274eefa,358.9550734382991
0x91c6842b79ad4a0f4a03ae274af12a54ab71ee8d,309.8811802243072
0xd9e2940cedd32ec52aa70b3845065a41d8557879,661.8373692102114
0x3aef6999b431815de71443bfa39959996e670150,346.31305343197147
0xab7831eaaaf3b88df48fc2e7a0facf4dfabee977,313.1702994385166
0x033a5436ba4e183e63349f83a06127bf7e1e1a91,425.2093749513141
0xaad0102aed9213c09af3e7a1dfa4b8a055845e1c,1281.3075342532493
0x9f6e831c8f8939dc0c830c6e492e7cef4f9c2f5f,4431.972883182309
0x3c0a36db178ef9dbce3ef41973ddc52245fcef22,178.11381985591572
0xc82fe223ec7e5523e18557aebb78a9c955e7e9b2,471.83688798233277
0x295bed188ac294efc91afbea85c582c4995b0c41,557.6692680592943
0xc4891dda2278bf8fd1f8d4f83daf5b3f1de88e82,287.1302203985232
0xdaae6fe14dd3fc7c7341d6e076d8d2a9b0aa95ba,224.3955408621999
0xb903576f03a1010d7b915783c728b5c39edd9a54,1240.2020375721513
0xf8208095fbd8474313c3cc1f8bd8680bf7c36042,3841.0823447586695
0xf05ed0587b069975ed20308096699f02dd36fc30,901.2521126296841
0x315cc2c04c7e5caab17d9f6afb0c56bcb581a640,749.5356213977549
0x2080e78a2fe95fe1ec1a2aca9be0f2dd3b19f379,672.7390935252346
0x5a7c5505f3cfb9a0d9a8493ec41bf27ee48c406d,3866.8819188091766
0x984ec14dc726b75ca3eb6a94c64d165d37ea823e,1201.8808856630505
0xd4b220ba73a72625553d622453f1ac804efe1c20,1029.8408250259015
0x85a0dd12a535fb5992600b3e96294992508b955a,475.2461623975922
0xe97b8329a739dcc3be58e6bfe15c0ee2746e1b01,291.69155208646436
0xd038a86490245a4288f57d6a928be3561dde4871,226.27607345508812
0xaa5f72a683a82631603be05d555359510d5ddacb,178.48331615706303
0x309e072950a3af61652968f6b2c75cf694ad11a9,448.2479492363521
0x292336946c9f12e2ebe279b4f15e1231dd55386a,540.8035863172761
0xd01071ed110351e312ee911e13c231b463416a05,265.9367168439511
0xa1beac9259e98dc96f1f5d055ae6aa9226733bb4,438.1534664771511
0x0f789fbca6d2fb9207b795154b04aa8a02b9d40d,2210.973524552097
0xd61dd2dab4dd90b3dd35093353a9d1f179547f47,348.4658368780559
0x16134b574a6bab4172841f3e4d19645ddd7b3e4d,172.993596912646
0xaef6ea60f6443bad046e825c1d2b0c0b5ebc1f16,532.8746942269946
0xd14bcd12b6de2d368fdac741a6fe660ff802bd9c,288.13787984738747
0x61bf982a7b5e1eec67bd98778c208ec180cc0ca3,326.9556554425862
0x84879f963850a77b6e63c35301321ccfadd3d30d,603.8036376728546
0x2de594ffca5523095a6b0a208b99a835fdadf93d,595.3875101386736
0xffc2b319406555223afe6df7b82ffd100351bcb9,784.3899788602735
0x70fce97d671e81080ca3ab4cc7a59aac2e117137,13008.191126468077
0x3b762b6a03b5a0772c2d64e1d05e5b77d841c0b4,2473.780905214924
0xbb6fbaa49c38f1f24aa634cca67457adc9464b79,749.9229997281448
0x544c6887190d1d1d53edb099769a43a801dd2764,161.61153801894108
0x93c24af8476cc41d20a6248b98f0f9d7ec335fdf,560.3650912180156
0x095bd16b36edfe06f6c5d96ca8da1af0fa856d58,355.9051843676266
0xd25a803e24ffd3c0033547be04d8c43ffba7486b,1566.0422207855704
0xe3166344cafc26295e61a74e771f47f0da6f4cc2,284.8844992009389
0x3a7320fd57e4e4595b6ba3f76a0e9fb3f31f758e,927.3734663467077
0xa09a8433616ca0e1085248b15eaa06712c0f9cb5,863.6296578244452
0x896012a321574a4b177f5a3d8a480dc8c74e81ba,160.3504219450257
0x4405cae7e4a96bc17b91e6afa41476ec98cbf128,1543.3061103233824
0x30880a9a3ce286a75bf709b107c269a6036fc229,1984.681016873869
0xb4e2b9dfa11f9d07c4ae3a7272db5f9b5be59ca0,424.5542341878935
0x99b36fdbc582d113af36a21eba06bfeab7b9be12,1248.3284803269955
0xcddd5c658ca07d86ae9091eb2e28973f0e046372,4309.162089594095
0xdcb4e14bf27986b5a6e5f9a1a4d22d3f20e6d5c5,412.1598294035818
0x22ec605b89d28ca644301825b7ad3368f18eba3d,609.4349074649251
0x82f018c331231f2a27b68ddbdde61429338d86e8,1624.3469819824331
0xc971b96db802327934af4f87e0e22af9cb287bb9,233.67841569659606
0x87cc0d34f6111c8a7a4bdf758a9a715a3675f941,4246.075001602688
0x939f54b48093dab7e65013194383ea8a8b3a07b8,211.443714682117
0x3a184b6f604d5bb98d224367641d62d8ca8c072d,6050.094166768143
0xe87b84b2b65039b961bb79666b32b88ebb60452e,412.3187189500323
0x80948f60d0da9f99d7d69b1e4cff72b4ec1ae875,146.32749453177223
0xe31076146b91165c633766eb45501e58f4e24928,970.5652167034633
0xb8a44a60738199a3072305e0e4ed8dd82e2a4a77,509.05938333629535
0x3eab9c85718df9454aa7a1ca6bc765bcee361617,914.3320390824896
0xcb42fd46b38e96ea901e221c2aba60ee02f353a9,210.42962459555102
0x30f371300fc443ba1ffd23faefbf632684feb045,233.67275045547103
0xaf9963c146f1f4018abdd4453b204b491ad01fa1,333.4838880280119
0x87478651531a433b521bde6d14cb7b3773351aea,114.63408960925129
0xced271af52e2467a5c0a53760bd83035bdec31f7,229.16184134739365
0x90ae2c426015c9d114db5cead01b683e7154e3b0,820.5783579952451
0x31ba43e29cd521278c873e48f1148a8e85fb25b2,2909.014084524204
0x21cb06372fa5ea9e60ef68c1edb96289162c9283,715.7249626037199
0x113e304d9bd13ec54929399e265d8ec723c4bbe3,394.3259253217223
0x10a19e7ee7d7f8a52822f6817de8ea18204f2e4f,5226.757080486618
0x96167339ae56879da2db70e5efc2b107ba9c3b3e,152.0026316851821
0x0e52ba941af91a9d6d229397d90ce8d0ed6ae91c,385.25713502715706
0xe03f8954be17557060ba037fc8275724a11a459b,298.5954354223402
0x8d9eea71ad6b77d10df7fa2bfc8b4a955bed1e9a,170.00561848644261
0x3ec6f355c5ef05e97facee99df6bbdfa84d8c52d,203.61848574792754
0x98fa5dd1b0518aebc0d6a1a227ca83e85c80f442,421.28439474056785
0x28929b64d1e263b756ce3ce87522fc38778e231a,2807.98561971653
0x05adf3515b9da13262876ff9634b609486b947e9,111.61260173691016
0xe3ecf9b45ac9fafa3b70f200d425d84c7f7390b1,4052.04581564309
0xb787af4924d23ef0e20c69e6035f8b9134d0498e,194.3402396906746
0xd38ae6e4d4c8f788f78e96665ef5343a286261fe,1636.8690227000438
0x0aa9d96eafcf74415c2d5a8b212546ef2d653932,364.44332652604743
0xfc78f8e1af80a3bf5a1783bb59ed2d1b10f78ca9,2588.33610797746
0x5d1a1f8a032d0cb4fea819573bb450c4b1a456ed,6253.4986748406145
0x243bc26b55420b27c649b44bcb7f5144ca9c0749,182.67614827259567
0x1e58e62a46ed8ffee11ad1c277795236b0ce3d99,475.98588104188843
0x52c3dbd891223f312a6c9bc334921dbb5d1562b4,756.0345511833533
0xa68fdc30fa98a55a139b8e32f9a601ab9bdcfac3,6465.5551237345635
0x4491dc1795d9a06bcbefa1efc0a6cda1638cfd15,1357.696666623843
0x6196010a9ec59f91a09c36a9f681e25eb6c652be,170.59612220222246
0xce0c9405aa8b6885a0965fa87f7b244e4c87037c,504.19010719071997
0xb0906899de4af10db22f73f20e3abc25ffaf1f10,342.0373164683141
0x9ebbe20568369536bed60cef287234c394690ce2,1378.351797543514
0xb75451b1c776ffefeef05d365a87cc45e0ba5131,393.46411413767487
0x6b8027b5223b0d7f86512b1318e9abed193de412,388.9541604034097
0xd346875cbf1cb2c65b38ec2132716b5031620fbf,940.5460115131812
0xc1710284b08e243bc3ef22e78b46996604292804,251.49174640159347
0x4a53deb91ac0b78ba90e49d379ab6b954d69098e,298.53017807550094
0xc870eb514840d598ea6f12a24c99c21d16013867,156.01240030510817
0x1bf43eb884a0624989f99ed4ac3f1a2bde0152f5,358.2704258539464
0x593848c68dc1910f90ee0a8ddddd7276d3186b0a,215.44443612596737
0x333c5e93c3630bc618ed63968b2f5605cb21e3d2,2995.151693663451
0x6136c6c6db4cf99bebc9840d25cfe53beafa2897,3911.990449995542
0x4fd120389b8ac21d2309b99ba6a0e2ed300c6ec7,296.49988381095767
0xc0e11589239dcb533e787c297ff2e3fcfa3a42dc,224.17073225241248
0x07de0318c24d67141e6758370e9d7b6d863635aa,777.8575071891997
0x4ae39142377f76e8f5327f1be0bb9fb70a119026,1250.7650139317468
0x49bb4559e65fc5f2236780079265d2f8f4f75c03,785.2248495038943
0x23b10cfde964228ef62b9fc933374c09dcb13d5a,190.6781432585434
0x0bb45ea1c627113ef2349e4216cbc86007279195,390.6024680956559
0x4391d8fb658405bcc381967e98a2e0593271820e,564.4295086713862
0x1da9e64a56c14295e05751c5b4284d152f197225,212.6645536542971
0x9870383461a67f53ed50d7f550a46c780b2f2711,422.65015389665086
0x386df18113c9000b23fe92b3fbe841b7fc33757d,768.8266549261659
0xd9e39c6a2c6d23aaa639af08f5cd6ff2e428c2cf,1287.7463552956262
0xbbf420d3a17be1796f1ab2b2332bd1efeb75ad18,185.7770033230614
0x6392c1696bd9948bdc5112017a302c6db910be35,3761.9007800242252
0xe23845b3d06b83ef6abe32e8ab5cd55d798da761,211.947334264472
0x4884f0a0d38da9b2c0cc1884cfd403a4e3b493e7,470.0669230235386
0x4594fe75b7f13deeae952e47b7bf1e0774e58651,960.1007995004329
0xa8c15b90d36bf525d4728054beb38602b30395b6,632.4364752722817
0x465aa62a82e220b331f5ecca697c20e89554b298,2984.877680368945
0xc8f6f3cbc7965c80d9323fdcac97e25b8aa17c4f,311.3673709114911
0xb769eb6ea3df2f30a7316e07a2d7a831e8c4f795,5158.615040781617
0x9e68d31fa10ab3702495c77bb2fb5263975b2625,3015.6380050923385
0x5b7c35af6b2e34f22e7ad9a858e8bb2cb35fe05d,401.4110653824839
0x6abcd94993458988701fb7ecc379b24230fc3fe9,671.1444014101165
0xb08446632baa6466330a6885dec3a9b383030cee,4739.343587865438
0xdce5f8dcdf28c4f60b3fbe172cb1ce560a54ebb7,304.2695872034785
0xd06859036722d3a5e34ac5c00487998be54ac82b,989.8400320177259
0x7d70bf26ccd46cfd6e8fbd6fa2897f9587c5cfee,149.8914369196612
0xc3f64d0bcb1a265016d15b4005eabea8d3bfa805,206.66763807555026
0xa514b4552e4c78e08ac40dcb4ed09b84d6612253,1370.2792814447566
0x27756755dc1b50e85f0ae250a5052283e1c76902,1498.1203387369596
0xd66d37afd9c76a5107255baf821da0afb2cbbfcc,1459.8837797971355
0xd50ff80ce8efc38d024272f4019978dc017ea200,12745.77363317515
0xa1ebff46625e75059c7058bf15b5571a360d6546,400.6182885050504
0xb7532afefcf87dd01c18f168d2ac64b5579db573,665.6412933477517
0x6db028b983dfc5364044984b4867a3a6919c07f5,389.51808779243584
0x0448baa96ab77b326685b88ac2f28161e4083486,1038.7479997169442
0x953879b0041439918e87f518710072caf3c4f4e6,1630.5020177155088
0x58d9959691084288ebfa98acfecde38faf008fd6,937.797166607995
0x4ef08e6ab6032d1d40885d4e2860da32111a279f,2908.28747669922
0x646dd8d94e1e46d24f649d343655f34a4d63d886,1250.8840730086035
0x5a236a7098a862fbf1c36524422577e03d430349,437.04329888232616
0x01eb674fb11dba2cf8fafc4241f7fb015dacb911,497.5544086944903
0xfcbd803d2976fa3cd440416fa9ba39bbfc0fa188,762.3149377200202
0x679c358d6d5ec3f8fe5d19b8c454c11c4d0f2208,377.8473214683511
0x0ec7c625b3c53c285f25d8963626e1c77a59b782,204.22895033216133
0xef9d674ab3aba5650e011a0dbc79c84ee858aca4,206.89604546522804
0xc0196522617feff3d6709af41677e51806003cd9,204.02654861368893
0x586b9b2f8010b284a0197f392156f1a7eb5e86e9,6749.638824012561
0xe99df00a7c8fa9b3d910311e9d621fba37e5e0e1,206.52756623358272
0x69a8fa026ead41ac607a44e96c2aed6471fd674e,427.5787774828564
0x5ff57ded1c4cb7804eda4a0e058df108847d740d,1358.10582653722
0x0455aeb2a8f6e033a4906671102c0b992e4af8c1,164.9730389937502
0x76cc60582cd6c3ed4e8a163df55aad9937454087,2285.665208695002
0xf4db7c87f4645c6eab076e3287068596a7f54af4,170.96371388591905
0xe186737d2191f3fedf4293eee9f195e6d3c72677,925.7364090897491
0x2d1b5e2119654e6b44b0c29cda8196dfb674cd96,153.76903962984537
0x5de36c8ec55ae7bf16858b8f28c405b0d76028c6,1376.326996157599
0x733a84f4a9bb6e5207e84443cc6a177beef540b6,134.46834885206258
0x6a302a94761f783af137b4d9fc1541a273953e85,136.27362744728484
0xb4b5d7ae1a5b51ab4018f892bbb335fc88858cee,508.0195780037918
0x8ca56e18889c4728bdd72d6e094496647991b6ab,245.83580513736695
0x50837f3c90bd42b96343dcd4a4daf377f2d52c31,950.8387939004688
0x50e354223fd3ef685294e38a871fa00aafea3e80,214.85767950726208
0xf303faf93b4c753029c133958dc15db83a460669,188.35040240983508
0xdf36c45a9db8856c7dd15ffae62f50e01f59eea8,311.0873541263713
0x720d71822e5a128ea015323e9c2da40ddabe8e08,1667.7389533473934
0x1c23c295108a4867b426356a1d7d126a83b98a0d,203.81441012530289
0x15237fe209cebde8593d4ed4cd5985f07178d15a,1447.3830503793915
0xdd7a75cc6c04031629f13848bc0d07e89c3961be,4069.3104678005675
0x51bd9f5b2562ac622eb50dfd0f0d604558c7819f,3512.572897584221
0x2b21ebf6fbe74a26378dc20c19ebfb186eb1c3c2,1158.5627792143039
0xf4de23af3a9e8d603cb35fb07bf8799d98819285,459.20618348589096
0xf5d5fa5ea60e2aa15bebaaa82e51c5f1bd899d66,228.58071033616045
0x950aff052adb56654bdeaf803e58911da76f10cd,745.7395898102696
0x47dd00ac318bca1e1432024a6c917838a2554dab,4834.0908239525315
0x8c48a164dedc32d4eb5a48e64539ba768b8c882c,144.96229302980868
0x9c849ed28d4731920f8ef77dc34555750df3fa90,878.5546071251974
0x7bf4b9d4ec3b9aab1f00dad63ea58389b9f68909,1485.9921148311062
0x0610a806356a36d3ef46ab75b2b184e74ed13ce1,4635.631456250943
0xecec04a85900fa13f3243125e4c46983378a6164,467.9270026595831
0xec428c492ba3bcd40c11f3f6fcc254dd20cac352,653.5484399489092
0x8c08482597064f2af8ad7aa24ed60385bedb22b0,1711.5978092226126
0x9b6be95a4e203782770268a07e6076f9b2d409c1,3614.29683456539
0x65aaec82f8558667cedb2862232a6772d3e93759,359.6776691433647
0x0b1a926fc1455bb1b6c078f8e42dfad17dea8ffb,194.79986020549873
0xc2ab8a144e3e1dcc162f65a373c76d0a79fca4b4,172.34651589977776
0xf043ad8ee86fa2be5e87b4d890972855b20a1e71,355.8283497441622
0x6f2c7106b9b29e7e455dc442a44dfc63cd41e4dd,1417.8813266368054
0xacf7f5a97fe7bbea46f44afe8a9d850e52e3f36c,146.9566761261887
0x9cb3dc1615a82595e3e4b2f9705879ffcb180386,1481.1552202059127
0x440c90af771855e2f16c9b4d4aac12a0b8c0af16,451.6555531278304
0xd947fc159f7de93ddb4ac7afaf8601908962f88d,325.43200355846926
0x16d956b6ece6d01ac681be3315e97c0b9f6ff0f7,364.44332652604743
0x7d2e05c9876f4cc2fe9762d0d86b7b702b4a342f,189.651746219499
0x0f4f0d655faf4dc5cba991147aa3a29139e3b110,2024.5842263254099
