owner,duration,startDate,amount
0x0fF5DD837070C1bB1199F5c8A9d60148e2B05F26,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xdAE6cAb9aAa893AC212a17F5100f20eD9E4eFfa1,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x1B8E06E7133B89ea5A799Bf2bF0221aE71959190,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x57E6cf96a2E99a3fdAa79Acc3A14fC9be1Eabc03,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xe42ba45b44c4EcE4D2894285E7afD59aa7BEbe14,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xeb9fEc1005F5d52dF7BB18230aDb7Ac5a29180D4,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xB1a28C383C178d5c20c04082DB28e6746D895c12,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x9756E664512df1e2F9fdE65f448aAFaB8e47eEa1,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x52B87a21A4aaa1e1fb2A1d6709fF8192137b0dfA,416,2018-09-27T10:00:00+00:00,1052701271186440677966103
0x914b46c3e2dcb42951d9d9b003cd067fd70f8378,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x567d220B0169836cBF351DF70A9c517096ec9De7,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xcCaf4227a935cF352AAf735a39965F90541f6c46,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x23cbCbbC748c961E570Cfc05Ff65554ECB8955E9,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xc094cb73861222b7061AD9fa1deDFBFD14D625b8,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x7b65A005A70999FbCcDE95fb59b66fA5806Df467,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x77f0Ce5c117AE6710d323D8360602738760CBB6d,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xE1498568D26C221655EB1a30B46Bd19e62d7c53e,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xE8F12d20384b2Ae8dd3E9b4FC3F44B9f1830C830,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x194332A87E463a3Dd2dD2bE4222e9C2E26ACF419,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x5cE95bff1297dADBDcF9929a10Bd02BDfab0DCC6,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xA6B035FbbD5168413f96B5bad1eea4fd937DA447,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xb68ac2075d229A81b05Bf107AA17a2807bff9a1a,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x509cbBaab249c6c22b6b4F31352886e7033753a6,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x96962853D5e34BD01Da624a0Ed29B21d816A3980,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xB2b9570eaA76C7F9aeA50F71A65cA24Af2DD3806,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x10F238F2259Ce32366d2fB8b65fAD0A89dDF0dbB,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xc420C9d507D0E038BD76383AaADCAd576ed0073c,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x0Acf7A31023Ae6291F21f9902c86b09d7166D5B7,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xd529dbEDCB38D4501231305c632Fa8D857094cb7,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x34ae9566fc4ebb8bd25b584478edbbf6f6993984,416,2018-09-27T10:00:00+00:00,1052701271186440677966103
0x07b91cb28B4fCB4b1109459D1c76bF436a58De70,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x9F8DE606D77677b2B5F2d1e47a136BC93a695C65,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x4dd1F1BDec82C58Dd7AD209e8C878D0517cA0AF6,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x229a88a83037BF5f508d39e660e77B2442005287,416,2018-09-27T10:00:00+00:00,1052701271186440677966103
0xAd2864172216De37E4f278fDC9b8a3b73C3BEe6A,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x01e8CEC73B020AB9f822fD0dee3Aa4da2fe39e38,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x1635093e9392a0f44AD0F7727E8c68c7f26c3965,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x65D0195586c0D50d01Df79F5710FbBc05Fb661c3,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x7bAe8A0196036F72629deAbe0279122652564eAf,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xEb3107117FEAd7de89Cd14D463D340A2E6917769,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x8F63709685a93e2A98677890E0e28AcD8442F5aB,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x59610179AeF58a4D11a505072F5b83606F7864e1,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x84443F61efc60D10DA9F9a2398980CD5748394BB,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x3217b819ea2d25f1982bae5dd9c8fe4c6d546bfc,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x70e9Fde4Bd3D4C7074a32f9130CA68343805F808,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x812Da3556BD5392130a8E8B282d79B47F580110b,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xa8BcF8CB0faEE07016dA353a74C733339Ecbc483,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0xfE8EE281D1511B1D7B2696e9ca99376eEBf436BC,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x685657A5acc9CaCBa1cB4A48f934cb055d97016F,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xc1cfc1b283A554fb09928d268555E39100462080,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xD4bAD6E7887110081aA8EE9e16c9341890caE7e5,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x6380CB41A85F0cf704961e24a570aF7F8381e5f1,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x1C074674aeDBAe8c650A2e9971AB582921a82B81,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0xdC4e6DFe07EFCa50a197DF15D9200883eF4Eb1c8,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x89FDdaB2F93417182CdCdb0B8B3322B93AB3A192,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x0a601387b281bEFAD380a66d278599B9e370b14e,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x82387f04393990b9fF43733323F5b5312Fab8f7c,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x0c85a23a5b0d19f8E1a6Ed8afF869A17710D2BC3,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xdc0493ddb6fDC701f6352669Be98A8a86291d550,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x28De3b877736dBa8BA655BE3cAF0c5cD840C84E7,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x756b29D1E8B0aEd3Da7F5A21471a2800Afed6333,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x752af2Bf9DbBC1105a83D2CA1eE8F1046D85B702,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x3Da1dD5a58CD7CC3fb005265aBe3B01E2d2f12A8,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x44234b0d0bA55c31ef73dd492F8DDE93e494Ae5f,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xECf79C54594C5eF1e668ba271f6E763004Fef674,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x7d3c2f55030ae4852945274cFb5ae2074af5a05e,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xF3B86F885FE80b6b03D006d180f938814bC47BE3,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x45Ad0ef471ed7cDaD80B9D77fC43a2dF43E0d4C8,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0xcee6063D59e3fF951677AD1E1B2b58C686efFA50,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x442C01498ED8205bFD9aaB6B8cc5C810Ed070C8f,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x86C62a0DD8690fa2Ba6e3E3D9A18D021dBd2565A,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x68341046797848c8F7cD3D93a1b8a7b793F69698,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x53a75d41bfc6b5F9E4D4F9769eb12CF58904F37a,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x89dA198092dC0EDe1f2F6AB80DD828Af1e12D133,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x20026F06342e16415b070ae3bdB3983AF7c51C95,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x20aA39d56aed9b2D21f80a8a938b34dFcc4F8BC5,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x83ce76eef2e4944c2427dffc1df3dfb918797985,416,2018-09-27T10:00:00+00:00,529661016949152542372880
0x02De2CAB1a39A7E5aa01b229A196A604D4D4b39F,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x311462d363D596dFFD620ab11F4C6cf49F880bBe,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x50B5909A11400322AF7b2543eFaAa4F1eC240570,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xBe0F97791a74001639a4D5756DCcD3ffc18c8A4f,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x43ccB227D92Ba73B3F3F5035027373AF14620EC1,416,2018-09-27T10:00:00+00:00,6620762711864406779661
0x66ebb2CA02517879384e7Eea7bB27531848f2F6C,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x5970892478aC8987B7069819eE307D0C255528cc,416,2018-09-27T10:00:00+00:00,1052701271186440677966103
0x50B63C93B902F76ABFfB222F41c0021D985eA0CE,416,2018-09-27T10:00:00+00:00,26483050847457627118645
0x6D90b826E2208f0b7D0F4d860eB9BF4Bc99b30cA,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0x58e6c7ab55Aa9012eAccA16d1ED4c15795669E1C,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xe6B12850b3979C50d221fb84d40FB94AeFBaB867,416,2018-09-27T10:00:00+00:00,132415254237288135593220
0xD770B4B2912da34cb95C36bB78E396f3bff7216b,416,2018-09-27T10:00:00+00:00,132415254237288135593220
